timestamp,sn,text,EST
2017-07-16 22:48:14,AlShabab2018,The Reality of #Wahhabism in #Islam https://t.co/9EKcWTFvdh #SaudiArabia #Salafism #Deobandi #ISIS #Taliban #AlQaeda #DonaldTrump #MikePence,2017-07-16 17:48:14
2017-07-16 22:47:28,JPHaukkavaara,"Cam you see the a similarity with Donny Trump and ELMER FUDD ?
NO, THAT'S INSULTING 

ELMER FUDD 
#DonaldTrump https://t.co/85QXxl0M7Q",2017-07-16 17:47:28
2017-07-16 22:47:00,Black_Duchess,#dumbass #DonaldTrump https://t.co/L76ZlAwwlH,2017-07-16 17:47:00
2017-07-16 22:46:55,jyester55,"RT @JamesReader_RP: #DonaldTrump’s Sunday Tweet About His Approval Rating is Complete, Total, Delusional Horseshit &gt;&gt;https://t.co/EPYVjn34Z…",2017-07-16 17:46:55
2017-07-16 22:46:55,KraftDrew,Don't believe the fake news.  #DonaldTrump is the new #DrWho,2017-07-16 17:46:55
2017-07-16 22:45:50,NotifyrInc,#DonaldTrump approval rating at 70-year low as Russia scandal swirls  #AmericanPolitics https://t.co/5FZSqeVBU5,2017-07-16 17:45:50
2017-07-16 22:45:19,socialcompleta,"Estás en desacuerdo con #DonaldTrump ? Derrotalo ahora, https://t.co/tVzceEV7E7 #MobileGame #AndroidGame #TrumpGame https://t.co/7JUHIyZmnR",2017-07-16 17:45:19
2017-07-16 22:45:15,fisherjf729,"RT @fisherjf729: Who is a #BiggerDouchebag - Employees at the Department of Motor Vehicles or #DonaldTrump?

*Please RT
*OTHER - Put answer…",2017-07-16 17:45:15
2017-07-16 22:45:15,artistproco,#DonaldTrump te desafía a vencerlo en su nuevo juego par Android. Descargalo Gratis https://t.co/6b6fxysW9G https://t.co/bynaYDRHN9,2017-07-16 17:45:15
2017-07-16 22:45:08,sellwithsunny,"WHOA! Did you see this! It's not a post about #DonaldTrump If you like this, please share it. If you LOVE it,... https://t.co/BKVV95JryZ",2017-07-16 17:45:08
2017-07-16 22:45:06,nycfam,#Mexico ties for most deadly country in the world for journalists. https://t.co/VO8OUBkP7R #immigration #trump #DonaldTrump #Deportes #news,2017-07-16 17:45:06
